timestamp,traffic_congestion_level,weather_condition_severity,route_risk_level,eta_variation_hours,eta_variation_new,treatment,propensity_score,traffic_group,weather_group,risk_group
2022-07-18 13:00:00,9.620349165791048,0.4704298617779049,3.6744696798502674,4.7424738993410935,4.017992119462336,1,0.34961097773033234,High Traffic,Mild Weather,Low Risk
2022-07-18 14:00:00,9.8711035579443,0.7107914392767714,9.48004673189198,1.0426618421047618,0.19027565674553537,1,0.34457157854015424,High Traffic,Severe Weather,High Risk
2022-07-18 18:00:00,9.880088825174216,0.9558904494236056,4.196615499903812,3.7128551370391607,2.8686801133373603,1,0.3545118186732581,High Traffic,Severe Weather,Low Risk
2022-07-18 22:00:00,6.339589870080697,0.944579567414506,9.99999763091383,4.753950820112991,3.8894678967857965,1,0.24846244465397388,High Traffic,Severe Weather,High Risk
2022-07-19 08:00:00,9.92985457078706,0.3293679815808593,9.678908881465434,4.360311517179423,3.487366841057536,1,0.34588300824495966,High Traffic,Mild Weather,High Risk
2022-07-19 11:00:00,1.9586734158445465,0.6117068364190367,9.94736920462913,4.541976569976463,3.8909478880620187,1,0.15042115192212888,Low Traffic,Severe Weather,High Risk
2022-07-19 14:00:00,6.201817878597291,0.99045227823306,9.709123717770533,4.432815587104666,3.555861254346432,1,0.23207797429347377,High Traffic,Severe Weather,High Risk
2022-07-19 22:00:00,0.984526906439192,0.577813208879458,2.793510947160692,2.570538504311368,2.19968720326841,1,0.1323890853582983,Low Traffic,Severe Weather,Low Risk
2022-07-20 02:00:00,5.144912974966259,0.0929248442596485,9.993561078200347,-0.9456514423358582,-1.4755465316392382,1,0.21973998897382566,High Traffic,Mild Weather,High Risk
2022-07-20 11:00:00,8.48700164520767,0.6646666940112971,0.9598380124982246,-1.9841398695901544,-2.0,1,0.29765487594342854,High Traffic,Severe Weather,Low Risk
2022-07-20 18:00:00,3.2267359372429683,0.7872475406250306,3.8453263146502703,3.982790759011854,3.572893917585736,1,0.16384279458705017,Low Traffic,Severe Weather,Low Risk
2022-07-21 00:00:00,4.878893329628832,0.0544765889388779,9.963739595192546,3.019643693476591,2.3786692538026153,1,0.20449826234641405,Low Traffic,Mild Weather,High Risk
2022-07-21 02:00:00,9.463479747215985,0.9985699017415,9.85505352407916,-1.3257308314970595,-2.0,1,0.337771772298589,High Traffic,Severe Weather,High Risk
2022-07-21 04:00:00,9.947656783345504,0.6739323860110855,3.720051826813409,4.7473391129856255,4.03826282585623,1,0.35057939525545,High Traffic,Severe Weather,Low Risk
2022-07-21 05:00:00,4.93104657696245,0.6936084785449963,8.134762817423137,4.999168259275104,4.308918950954028,1,0.20862769299844644,Low Traffic,Severe Weather,High Risk
2022-07-21 12:00:00,9.930303961170598,0.2092811367438124,9.988061909415515,0.2935078937880711,-0.5535524953747676,1,0.3493554214524518,High Traffic,Mild Weather,High Risk
2022-07-21 16:00:00,9.355943697663555,0.9718728097894744,9.955338571759055,4.997281847545073,4.0745441847909785,1,0.3417926398265861,High Traffic,Severe Weather,High Risk
2022-07-21 17:00:00,9.084949747387768,0.1102681988606079,2.146707514735564,3.8889194365517694,3.3362850752537807,1,0.32679266473058105,High Traffic,Mild Weather,Low Risk
2022-07-21 18:00:00,9.196656360476169,0.9958320605639088,0.1554094523692006,4.9577461349607885,4.195211523024765,1,0.33027293208998915,High Traffic,Severe Weather,Low Risk
2022-07-22 01:00:00,1.452250959350914,0.8007664046709804,9.999771347499042,4.288615243740568,3.7381330872961147,1,0.13617875462007015,Low Traffic,Severe Weather,High Risk
2022-07-22 04:00:00,1.338769204329198,0.0977478677946898,9.9941858295481,-0.968628081392996,-1.3888029602426857,1,0.1400584762114671,Low Traffic,Mild Weather,High Risk
2022-07-22 12:00:00,7.456550779736693,0.0269937648000713,0.2234082866642926,1.6202312570907536,1.1379584450809055,1,0.27790632893102424,High Traffic,Mild Weather,Low Risk
2022-07-22 20:00:00,1.180764134152812,0.4893794311539746,9.042087223499577,3.2124706657415274,2.6739864896328656,1,0.13529271412931015,Low Traffic,Mild Weather,High Risk
2022-07-22 23:00:00,9.996583807251389,0.134513817854585,5.130027689507191,-0.1460022280825295,-0.7374222479851126,1,0.3459165356697874,High Traffic,Mild Weather,High Risk
2022-07-23 02:00:00,2.071143101286243,0.3869921165230929,9.990081639945702,-1.1904754690967734,-1.6390049436537237,1,0.15513184545988098,Low Traffic,Mild Weather,High Risk
2022-07-23 11:00:00,9.688960822790012,0.1976205800137437,2.9064899662097194,4.998439981817673,4.449390178896238,1,0.3449804293172967,High Traffic,Mild Weather,Low Risk
2022-07-23 14:00:00,4.950653907759594,0.4782818596616355,3.185943477625051,4.223115079532406,3.7327508619141008,1,0.2180992256799306,Low Traffic,Mild Weather,Low Risk
2022-07-23 18:00:00,3.3434555163937456,0.7068453200970537,9.99941604623784,-1.3586436793586731,-2.0,1,0.17779368870601694,Low Traffic,Severe Weather,High Risk
2022-07-23 19:00:00,5.697105135943955,0.4087105455945685,6.9187160211408205,4.999645854607769,4.294789299480656,1,0.23234986403644786,High Traffic,Mild Weather,High Risk
2022-07-23 20:00:00,0.3235850336916951,0.8323110319633235,2.205693934274014,0.4976453097041688,0.08492106735405452,1,0.12485053361784838,Low Traffic,Severe Weather,Low Risk
2022-07-24 00:00:00,2.273657717069999,0.2941717726686332,8.187962376379804,-1.7623124342455323,-2.0,1,0.15342411907714198,Low Traffic,Mild Weather,High Risk
2022-07-24 13:00:00,8.491865144692014,0.0091667726577053,9.920657354947211,4.971148419750472,4.155239189842282,1,0.32442444619763283,High Traffic,Mild Weather,High Risk
2022-07-24 19:00:00,5.2807051762534405,0.7956849860599424,9.99212124245663,4.687931605657322,3.87450913469228,1,0.21921809595193759,High Traffic,Severe Weather,High Risk
2022-07-24 21:00:00,9.045849838016489,0.0144672060374888,9.969104826714178,-0.1244585185965743,-0.8925260869159016,1,0.3307726800378705,High Traffic,Mild Weather,High Risk
2022-07-24 22:00:00,2.4567656356848366,0.8292590139781085,0.9286653848129092,4.655453635537163,4.192999524567215,1,0.15802389940285896,Low Traffic,Severe Weather,Low Risk
2022-07-25 10:00:00,5.039076720878657,0.993259655468516,9.491086247702846,4.993153046147024,4.109782894319075,1,0.2126618306716069,High Traffic,Severe Weather,High Risk
2022-07-25 14:00:00,5.035275528195324,0.8024435021720882,6.0434224595086885,4.755195030236144,4.154591197141151,1,0.21376632362734768,High Traffic,Severe Weather,High Risk
2022-07-25 15:00:00,1.3417185724015463,0.6406829233724184,2.5411673087541504,4.36851057851003,3.9956602095091176,1,0.12987882717995097,Low Traffic,Severe Weather,Low Risk
2022-07-25 16:00:00,9.965983954456911,0.8334881934177353,9.753383484561958,2.420679666565719,1.4269456443605963,1,0.3454925858129127,High Traffic,Severe Weather,High Risk
2022-07-25 21:00:00,8.058467894351416,0.7678081448697286,5.452263199108546,1.426960150433291,0.761938022515561,1,0.28002473416091184,High Traffic,Severe Weather,High Risk
2022-07-26 06:00:00,5.12930072914458,0.8088168767601044,9.999999006594123,-1.193229254865825,-1.9290281005312653,1,0.20792736345041352,High Traffic,Severe Weather,High Risk
2022-07-27 04:00:00,9.387892636245375,0.9621184895451153,0.7939973299613243,4.752263736255577,3.9849402567923615,1,0.33290388332932463,High Traffic,Severe Weather,Low Risk
2022-07-27 05:00:00,3.716698790871453,0.0060643911061402,7.661900481108547,3.631713600566809,3.2176087843174304,1,0.176362252089735,Low Traffic,Mild Weather,High Risk
2022-07-27 11:00:00,9.991881959099388,0.9963684480990872,9.46344988839384,4.849990777810327,3.9605870169660626,1,0.3614556211871434,High Traffic,Severe Weather,High Risk
2022-07-27 20:00:00,5.939554728300788,0.8345218138128908,9.317742297837851,4.975917521671185,4.080882607941196,1,0.2367921278330506,High Traffic,Severe Weather,High Risk
2022-07-27 21:00:00,6.367995869249949,0.1477677010853412,0.3563304941473097,0.6318172343993367,0.20654208491303672,1,0.24450804065092716,High Traffic,Mild Weather,Low Risk
2022-07-27 22:00:00,2.040347376508412,0.5328255532415722,9.837882876368466,4.713556702713499,4.140387408540505,1,0.15095610310926202,Low Traffic,Severe Weather,High Risk
2022-07-28 00:00:00,8.257175475122429,0.0617943942645479,5.590010146684036,4.001363297800715,3.412066388943046,1,0.2942352740272321,High Traffic,Mild Weather,High Risk
2022-07-28 01:00:00,4.81833555803283,0.514397341452117,9.95395881609038,-1.7062392807455682,-2.0,1,0.2114964031985431,Low Traffic,Severe Weather,High Risk
2022-07-28 02:00:00,2.8172321258596105,0.0140737810168771,4.344379554849364,0.8495049968158956,0.5055199736363165,1,0.1685280879148773,Low Traffic,Mild Weather,Low Risk
2022-07-28 03:00:00,3.438112574512941,0.0611910888903717,0.3752705022967067,-1.8926984208139088,-2.0,1,0.16917347611372113,Low Traffic,Mild Weather,Low Risk
2022-07-28 04:00:00,8.00912366355344,0.802574441721349,2.174051718700668,4.379670500960579,3.6494246950657594,1,0.27993459435992407,High Traffic,Severe Weather,Low Risk
2022-07-28 15:00:00,7.914086036079678,0.0309382261035565,8.01771463968057,3.7512629447381753,3.1772276173434526,1,0.29193599024832734,High Traffic,Mild Weather,High Risk
2022-07-28 16:00:00,1.3174323051511232,0.6433077707873807,9.99906750187253,0.957099407572164,0.4219173810711718,1,0.1308393333508785,Low Traffic,Severe Weather,High Risk
2022-07-28 21:00:00,3.623237593844613,0.2390900073098257,2.987460539035921,-1.5065566665399766,-1.9170984854679105,1,0.17298111418858905,Low Traffic,Mild Weather,Low Risk
2022-07-29 00:00:00,2.813468020811865,0.6768640170126713,9.848232253660326,3.706752943922184,3.0840025093297756,1,0.16499232083170512,Low Traffic,Severe Weather,High Risk
2022-07-29 01:00:00,3.9109516441889527,0.3374933684682559,9.718444142013992,2.3579085864162668,1.7694566904434987,1,0.18896655357455294,Low Traffic,Mild Weather,High Risk
2022-07-29 06:00:00,5.6194519553795805,0.2039808156077484,0.1187848755392784,-1.9980302479587488,-2.0,1,0.21523745352707202,High Traffic,Mild Weather,Low Risk
2022-07-29 07:00:00,0.921653629688185,0.0406500390844696,9.99573580139726,2.5246497974507163,2.082366467373139,1,0.12560581246891894,Low Traffic,Mild Weather,High Risk
2022-07-29 09:00:00,9.026415548094771,0.767395374428613,6.4887527514874925,4.9560004134380415,4.091890343907732,1,0.3143105165998937,High Traffic,Severe Weather,High Risk
2022-07-29 13:00:00,7.274235418311078,0.8710008904161429,1.075955538066,4.621489693304127,4.038746147765908,1,0.2702417467149284,High Traffic,Severe Weather,Low Risk
2022-07-29 14:00:00,3.617994726847931,0.7670848930317102,8.761964934308889,-0.6434020463911463,-1.2633558141581576,1,0.17663439360387492,Low Traffic,Severe Weather,High Risk
2022-07-30 00:00:00,2.503834064414983,0.0061037928183663,9.983958767459608,2.3156302149260397,1.8091839571021975,1,0.15930507703774166,Low Traffic,Mild Weather,High Risk
2022-07-31 09:00:00,8.918147208659743,0.3839941698012231,6.074526375698076,-1.580968201130037,-2.0,1,0.32207299247038235,High Traffic,Mild Weather,High Risk
2022-07-31 19:00:00,5.601749089150616,0.988338753390706,1.951939264223288,-1.2287575790430083,-1.8099593950951662,1,0.22210714407474225,High Traffic,Severe Weather,Low Risk
2022-07-31 20:00:00,9.99938258794998,0.0088161922634796,9.586017765390292,1.456675539431246,0.5782552588637687,1,0.360488283502811,High Traffic,Mild Weather,High Risk
2022-07-31 23:00:00,3.2457028932969774,0.4037148031161783,1.1996599498872094,1.3693389667925513,0.9496063092277705,1,0.1785231947778138,Low Traffic,Mild Weather,Low Risk
2022-08-01 04:00:00,6.033814599525159,0.9243704662163164,0.0316391298683662,4.838732570373911,4.237335017331579,1,0.22915149908624458,High Traffic,Severe Weather,Low Risk
2022-08-01 23:00:00,6.15729964299878,0.6710498854302843,4.699556366135721,4.862479631514165,4.231351038098772,1,0.2319008967651448,High Traffic,Severe Weather,Low Risk
2022-08-02 05:00:00,4.258569082200746,0.9253237734097548,9.557658209265094,4.978279754378804,4.235112981269137,1,0.19886737245954936,Low Traffic,Severe Weather,High Risk
2022-08-02 07:00:00,9.596972448511782,0.933479185861852,9.999773591839128,1.2550332366609709,0.31008996333700056,1,0.3423076080265334,High Traffic,Severe Weather,High Risk
2022-08-02 11:00:00,8.513149355238543,0.0078434924423612,9.659850882907486,2.9355448395729136,2.10502840173533,1,0.31219452073663784,High Traffic,Mild Weather,High Risk
2022-08-02 19:00:00,6.894924956980107,2.4116451007765057e-05,9.997238137950566,3.661212582337762,2.937530947807387,1,0.25307873082184823,High Traffic,Mild Weather,High Risk
2022-08-03 01:00:00,7.008123708033555,0.9867841467203472,9.495489979257483,0.7154420775201769,-0.0828858007474993,1,0.2662341698625332,High Traffic,Severe Weather,High Risk
2022-08-03 02:00:00,9.549531026945507,0.0690886848761109,2.805534404176344,1.6459203290971989,1.0649539519286646,1,0.3478122770560319,High Traffic,Mild Weather,Low Risk
2022-08-03 09:00:00,0.1796606309084476,0.2602313642767985,1.2056382913627384,3.0703907312486747,2.97971076075184,1,0.1113633807195593,Low Traffic,Mild Weather,Low Risk
2022-08-03 23:00:00,0.8146083263818402,0.5861846907102091,4.478024758353306,4.220624633411934,3.7355026568284564,1,0.12264614305367637,Low Traffic,Severe Weather,Low Risk
2022-08-04 02:00:00,8.113941441399211,0.572814706976459,7.992071943857061,4.977197899536376,4.199381761250959,1,0.2963512647140767,High Traffic,Severe Weather,High Risk
2022-08-04 03:00:00,4.707511501932207,0.0036724229536896,6.4048616427416825,4.997432044167771,4.432118104485088,1,0.20591797770856213,Low Traffic,Mild Weather,High Risk
2022-08-04 06:00:00,8.92148739296813,0.7667901955787594,9.9996962746509,2.433362601940509,1.6231535068820193,1,0.3202539579490098,High Traffic,Severe Weather,High Risk
2022-08-04 08:00:00,8.718169574472235,0.0577630305445641,8.166114894416822,3.641505645207566,2.870148759679269,1,0.3089853509784722,High Traffic,Mild Weather,High Risk
2022-08-04 10:00:00,8.078479516609669,0.1263664440231446,6.859416601161426,4.99586810547591,4.3325110424491164,1,0.3023216787719941,High Traffic,Mild Weather,High Risk
2022-08-04 13:00:00,9.700265412377956,0.4083466186025719,8.303214509226914,4.998042439855207,4.194040105057806,1,0.3421812188353886,High Traffic,Mild Weather,High Risk
2022-08-04 22:00:00,5.77332420235031,0.4010136107471714,9.231222858849952,3.754570800202951,3.214189598464037,1,0.236259228741924,High Traffic,Mild Weather,High Risk
2022-08-05 01:00:00,9.91357395156257,0.0015256282056097,3.482772560522505,4.902639821900865,4.283857947950161,1,0.3394997901593324,High Traffic,Mild Weather,Low Risk
2022-08-05 09:00:00,5.43981172510541,0.9259687295834056,6.862249109307004,-0.5855664649232173,-1.385698282939387,1,0.22337407297458126,High Traffic,Severe Weather,High Risk
2022-08-05 22:00:00,5.496252374469055,0.2143123655499777,9.186826008175132,4.56566742835058,3.8775523336052484,1,0.22306869580619634,High Traffic,Mild Weather,High Risk
2022-08-05 23:00:00,7.284729935749659,0.0937427357646746,8.571853642869403,3.47973288351582,2.77562815738856,1,0.2661063544326628,High Traffic,Mild Weather,High Risk
2022-08-06 00:00:00,9.202594668477648,0.8502398116521303,9.91591714700731,3.021235272675561,2.1347611665530173,1,0.3457382309435356,High Traffic,Severe Weather,High Risk
2022-08-06 01:00:00,9.341160008134343,0.1940094570500982,4.692442076349838,1.6805071616526197,1.0778151377846608,1,0.34893281654710817,High Traffic,Mild Weather,Low Risk
2022-08-06 11:00:00,0.0001097617238084,0.7362696768083893,1.2797274079374523,4.994786393323124,4.697560306652047,1,0.11246039956971614,Low Traffic,Severe Weather,Low Risk
2022-08-06 13:00:00,9.742272182711474,0.9187579284064488,9.9269409033636,4.991883696304742,4.049114500041404,1,0.34731207276525244,High Traffic,Severe Weather,High Risk
2022-08-06 18:00:00,0.1088390950675305,0.7957139940580803,9.704702842768176,-1.0213620443443925,-1.581516263899724,1,0.11693527082733635,Low Traffic,Severe Weather,High Risk
2022-08-06 23:00:00,2.6179921780640223,0.4652404429038591,9.442366158661686,-0.987281647067715,-1.509787281020889,1,0.16032404362369365,Low Traffic,Mild Weather,High Risk
2022-08-07 00:00:00,9.783660373896089,0.7990465309839225,9.6255679068346,-1.820323549130202,-2.0,1,0.34945032408924,High Traffic,Severe Weather,High Risk
2022-08-07 06:00:00,9.367947359089824,0.969031165940496,2.229193333102574,4.395004874068277,3.650058759935752,1,0.33375535313724164,High Traffic,Severe Weather,Low Risk
2022-08-07 23:00:00,9.995974824286764,0.963883597683346,6.938963715758013,4.278293531676209,3.380696403779288,1,0.3489124773627104,High Traffic,Severe Weather,High Risk
2022-08-08 00:00:00,8.88306780627661,0.0196187813685599,3.527213960168973,4.999471556074749,4.3882543041223965,1,0.32613270455254056,High Traffic,Mild Weather,Low Risk
2022-08-08 06:00:00,3.819266762578076,0.8944641661535172,4.177351071908077,4.841229220433906,4.328643331372918,1,0.17666913763714603,Low Traffic,Severe Weather,Low Risk
2022-08-08 12:00:00,5.379612254109229,0.9985845339043448,9.009283595465025,4.97787325442218,4.155705385078128,1,0.21208601845113317,High Traffic,Severe Weather,High Risk
2022-08-08 16:00:00,2.626343612646317,0.9746583175694014,3.707913361624166,1.3576691904529454,0.7921032070983957,1,0.160631527662447,Low Traffic,Severe Weather,Low Risk
2022-08-08 21:00:00,6.660671068561314,0.0957321905049127,4.733746087615455,0.1393543628127904,-0.369057399712914,1,0.25002349981810257,High Traffic,Mild Weather,Low Risk
2022-08-09 08:00:00,8.068253357294015,0.0625212731043457,5.887492006366691,4.567698793970152,3.994982970381396,1,0.2860316167231556,High Traffic,Mild Weather,High Risk
2022-08-09 12:00:00,8.955987280316933,0.0017342406301659,9.99694662693068,4.382511468538278,3.664549608176581,1,0.321487087143176,High Traffic,Mild Weather,High Risk
2022-08-09 17:00:00,9.610143743327145,0.1800601661292149,8.650256564850991,4.612148184798336,3.8685186091935666,1,0.34915386930468456,High Traffic,Mild Weather,High Risk
2022-08-09 18:00:00,4.392159946212672,0.2029880729412778,9.551782094932456,4.560538553471787,3.85018553852049,1,0.19841444942920267,Low Traffic,Mild Weather,High Risk
2022-08-09 22:00:00,9.962296358678438,0.0683877102313102,5.6206982778098,4.336337641855428,3.699093460621235,1,0.3613048589338423,High Traffic,Mild Weather,High Risk
2022-08-10 03:00:00,4.229995723292493,0.4716740985849932,4.12995862838419,1.8212617725098144,1.3810276157769845,1,0.1967066165939087,Low Traffic,Mild Weather,Low Risk
2022-08-10 04:00:00,9.106158170242658,0.3772221821776645,7.757366054225159,1.8747222737490985,1.1517934932526679,1,0.3153921370876869,High Traffic,Mild Weather,High Risk
2022-08-10 08:00:00,2.3299243468254835,0.9773045152449448,7.062614659075254,4.793421577653963,4.240394034063187,1,0.148308089379738,Low Traffic,Severe Weather,High Risk
2022-08-10 10:00:00,7.2155176384875475,0.6616180821979107,8.244720228707575,4.750247410350861,3.8688330410937835,1,0.26893404071030746,High Traffic,Severe Weather,High Risk
2022-08-10 18:00:00,7.140134440413583,0.0344702544255658,1.9577204777642965,1.9443139888936376,1.4758441974294376,1,0.2673796600068192,High Traffic,Mild Weather,Low Risk
2022-08-10 22:00:00,1.3440585296593324,0.1858163043703459,9.990787386557244,-0.6061112011394805,-1.165397908109084,1,0.14063312567402725,Low Traffic,Mild Weather,High Risk
2022-08-11 01:00:00,9.774554050783166,0.1794699008687998,9.497579820670117,2.095884534160384,1.312164025181465,1,0.3570936009368538,High Traffic,Mild Weather,High Risk
2022-08-11 04:00:00,8.702472809246506,0.9797022959744144,9.750140922339298,3.9764335072407855,3.1144512995753866,1,0.30467573406130405,High Traffic,Severe Weather,High Risk
2022-08-11 06:00:00,1.6670816863298985,0.999262193215521,2.954760046262539,-0.3404600810699876,-0.7906610543949155,1,0.14227846846240974,Low Traffic,Severe Weather,Low Risk
2022-08-11 16:00:00,4.779360470456592,0.0777821126770605,9.986138265076946,4.996627449852731,4.427175544366345,1,0.20146586381290904,Low Traffic,Mild Weather,High Risk
2022-08-11 21:00:00,9.083534636992416,0.2777154279520135,0.5385346219617922,4.395549130855696,3.9718053920246468,1,0.312602144821846,High Traffic,Mild Weather,Low Risk
2022-08-11 22:00:00,5.0104770521835,0.1772858001157101,0.1381905431289489,2.2015361644826026,1.9008917781096875,1,0.209150837172806,High Traffic,Mild Weather,Low Risk
2022-08-12 02:00:00,9.07060960141886,0.2477390047318126,9.991842976521554,0.4256673237618096,-0.25895883596113645,1,0.32829980389634805,High Traffic,Mild Weather,High Risk
2022-08-12 03:00:00,9.780574811683463,0.0742680236877045,9.88772271951574,4.925353205300353,4.103343695574574,1,0.344571168499133,High Traffic,Mild Weather,High Risk
2022-08-12 07:00:00,9.99985593455188,0.0255205543618765,6.346353173199645,4.394334696784048,3.742353911222603,1,0.3609093478843537,High Traffic,Mild Weather,High Risk
2022-08-12 08:00:00,9.068184255419531,0.4149746039293313,9.833183845742292,4.985178880209332,4.278460298132639,1,0.31378526025279324,High Traffic,Mild Weather,High Risk
2022-08-12 09:00:00,0.0244300859621354,0.7928375332990714,9.811953254116172,4.0236067377446085,3.4843817718523677,1,0.11755567023704437,Low Traffic,Severe Weather,High Risk
2022-08-12 18:00:00,9.820944538142555,0.0027773266837718,9.070969764462744,4.922207870563871,4.122000633016875,1,0.3572698424004347,High Traffic,Mild Weather,High Risk
2022-08-12 19:00:00,9.791482585401427,0.9972506050149852,5.799822573595417,4.888696672576407,3.98737116213772,1,0.34146028775505843,High Traffic,Severe Weather,High Risk
2022-08-12 21:00:00,7.3966909013028515,0.0989916391996262,1.3597668673323562,3.794284760686007,3.3888242267123814,1,0.27401452287743794,High Traffic,Mild Weather,Low Risk
2022-08-12 22:00:00,5.623191021590608,0.9971787314744116,0.7107839361643749,4.869920534317607,4.316205523159297,1,0.21993695988175424,High Traffic,Severe Weather,Low Risk
2022-08-13 01:00:00,2.0994071873435365,0.7390139652597547,8.66447255355925,4.756978158431397,4.20852986503567,1,0.1590104391236274,Low Traffic,Severe Weather,High Risk
2022-08-13 02:00:00,4.795161906441192,0.6228327776834828,6.053154016855872,1.6003368749453637,1.1219683171231503,1,0.21254269461758887,Low Traffic,Severe Weather,High Risk
2022-08-13 05:00:00,1.3903504517504215,0.941762820586177,9.990153802826612,-1.543538769311139,-2.0,1,0.13906953580722814,Low Traffic,Severe Weather,High Risk
2022-08-13 09:00:00,9.16578648948916,0.0008013901998574,9.999956743640558,4.805820633999105,4.135602808525162,1,0.34048033358556357,High Traffic,Mild Weather,High Risk
2022-08-13 17:00:00,8.19918409660319,0.6872992937156776,6.030631953144031,2.9509383602630628,2.2291219661566504,1,0.3104725162826098,High Traffic,Severe Weather,High Risk
2022-08-14 02:00:00,8.185638239962037,0.8288238311227448,9.999976816534366,4.6781776591016735,3.7794863175859694,1,0.2977891062898136,High Traffic,Severe Weather,High Risk
2022-08-14 06:00:00,8.954981891929808,0.2277309236051251,9.996415372825144,4.990016954139666,4.164478769630758,1,0.3229284840780789,High Traffic,Mild Weather,High Risk
2022-08-14 07:00:00,8.1598165710779,0.7830244355586238,1.4550165790701284,1.0981386356725724,0.4454903693055874,1,0.28988213997879003,High Traffic,Severe Weather,Low Risk
2022-08-14 09:00:00,6.360980650757686,0.8464618135389809,0.8639364391929504,4.576352271555696,3.9223893846014,1,0.25090038641437995,High Traffic,Severe Weather,Low Risk
2022-08-14 10:00:00,8.254227185517134,0.0403593161645511,1.480781945317208,4.842210342748246,4.424292528002147,1,0.30864815865239187,High Traffic,Mild Weather,Low Risk
2022-08-15 02:00:00,7.412101399981257,0.7355457925123579,1.934459742377951,-1.2703545222271355,-1.8940435201087096,1,0.2722746039278732,High Traffic,Severe Weather,Low Risk
2022-08-15 04:00:00,4.181831660046068,0.792228459674006,1.3809243021721087,4.537424181136907,4.168031799431008,1,0.1918226644699535,Low Traffic,Severe Weather,Low Risk
2022-08-15 10:00:00,5.522639409443392,0.9086652926573228,3.914408989505898,2.045497679394545,1.4819326064186154,1,0.22684106548959385,High Traffic,Severe Weather,Low Risk
2022-08-15 13:00:00,8.571756521594061,0.9127035717752732,9.993513771219462,3.440905018680388,2.5377575054897186,1,0.30874674380294087,High Traffic,Severe Weather,High Risk
2022-08-15 21:00:00,1.7223523177483715,0.9572708258265654,8.19223480692678,4.994793365910335,4.402729223691087,1,0.13443041361448854,Low Traffic,Severe Weather,High Risk
2022-08-15 22:00:00,0.009464604208117,0.0095901484292538,9.620748421041348,3.5737865025734816,3.241441592586615,1,0.11721316403290163,Low Traffic,Mild Weather,High Risk
2022-08-16 05:00:00,6.630161724057553,0.068209478952589,9.966855222875372,4.506590577103538,3.8363905808885272,1,0.24626948834169654,High Traffic,Mild Weather,High Risk
2022-08-16 10:00:00,9.063408859025085,0.1738628768703378,9.998573237728015,4.676448844978866,3.8408599201194695,1,0.3207648864279586,High Traffic,Mild Weather,High Risk
2022-08-16 13:00:00,3.7081966586584936,0.0656822092663,5.2584500045789415,4.972641956378021,4.5073273179767845,1,0.18114802892750792,Low Traffic,Mild Weather,High Risk
2022-08-17 00:00:00,8.673115773987444,0.0628597559363172,0.151074249961805,-1.343965167958117,-1.745492694824352,1,0.3097335999316037,High Traffic,Mild Weather,Low Risk
2022-08-17 01:00:00,0.0097527459140533,0.6207671146674224,9.99765097522695,4.9913682709719325,4.451610149407588,1,0.11589685514893852,Low Traffic,Severe Weather,High Risk
2022-08-17 13:00:00,0.8355900397236236,0.6188561498254168,7.112807837835079,4.904924320924187,4.417356103128145,1,0.13043609174756113,Low Traffic,Severe Weather,High Risk
2022-08-17 19:00:00,9.938398326222517,0.6830854319289537,9.999056128466307,2.020678595314365,1.0793156174698026,1,0.3417433863026512,High Traffic,Severe Weather,High Risk
2022-08-18 02:00:00,9.366750984526522,0.2483444729092604,4.355566960761946,4.940851844194831,4.234992624210552,1,0.32665515436044806,High Traffic,Mild Weather,Low Risk
2022-08-18 12:00:00,4.388755971101588,0.506973411759605,5.661854968304577,4.85708604290714,4.291304969841294,1,0.19270002657549726,Low Traffic,Severe Weather,High Risk
2022-08-18 13:00:00,9.341972346502502,0.1568240312626171,9.996545771275008,4.975006639184374,4.2118759216604165,1,0.33557428392347827,High Traffic,Mild Weather,High Risk
2022-08-18 15:00:00,2.8902710165513867,0.8437307454598744,9.992925165282204,4.330175129546391,3.5986393460132713,1,0.1600877969099894,Low Traffic,Severe Weather,High Risk
2022-08-18 16:00:00,1.50783350729672,0.3772569819654666,9.92229173596601,-0.7129111785753881,-1.1771937769021068,1,0.1367293675093848,Low Traffic,Mild Weather,High Risk
2022-08-19 03:00:00,9.835967785620111,0.9907384100934744,1.47660062875953,4.694292509249364,3.9782122952470425,1,0.3452631051523447,High Traffic,Severe Weather,Low Risk
2022-08-19 04:00:00,8.502434043745687,0.5335433536415173,9.768487090937066,4.994439503725756,4.173478345818774,1,0.2981749103937576,High Traffic,Severe Weather,High Risk
2022-08-19 08:00:00,0.8765470779171047,0.2088142311928728,0.9069284993585448,4.985963819865338,4.791635242145978,1,0.12702009939222694,Low Traffic,Mild Weather,Low Risk
2022-08-19 13:00:00,5.984449775149361,0.3802300837251978,9.94151072715646,4.075531254518745,3.3758016739416155,1,0.23195735260058062,High Traffic,Mild Weather,High Risk
2022-08-19 14:00:00,8.314453957484167,0.5966477213493315,9.766013230388662,4.170532158498306,3.3222705577545515,1,0.300937648683472,High Traffic,Severe Weather,High Risk
2022-08-19 18:00:00,3.514728022686875,0.1224671670326031,7.844091795438194,-1.0125639563471132,-1.5972696120127767,1,0.1715903542614742,Low Traffic,Mild Weather,High Risk
2022-08-19 22:00:00,1.5778494691610314,0.2141110309646995,1.1936594981583055,0.9714228087414898,0.6559041322852448,1,0.14038098629597254,Low Traffic,Mild Weather,Low Risk
2022-08-20 02:00:00,9.998314117091631,0.5831677966871824,5.472072197068856,3.4110493286226387,2.6882978162119957,1,0.3678851963609162,High Traffic,Severe Weather,High Risk
